Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Broken Heart (Wire Blue),37,0.51,CDN,2023-08-30 12:32:12.617119
Sealed Graffiti | Chef Kiss (Jungle Green),149,0.13,CDN,2023-09-01 12:46:16.309481
Sealed Graffiti | Bock Bock (Bazooka Pink),71,0.13,CDN,2023-09-01 12:46:16.309481
Sealed Graffiti | Grimace (Wire Blue),72,0.13,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Grimace (SWAT Blue),117,0.13,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Chef Kiss (Frog Green),124,0.13,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Thoughtfull (Cash Green),65,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Grimace (Brick Red),78,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Thoughtfull (War Pig Pink),64,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Thoughtfull (Brick Red),60,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Grimace (Shark White),196,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Grimace (Tracer Yellow),81,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | Chef Kiss (Brick Red),108,0.14,CDN,2023-09-01 12:46:17.926595
Sealed Graffiti | OMG (Frog Green),113,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Grimace (Battle Green),67,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Bock Bock (Shark White),46,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Little Crown (Wire Blue),47,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Grimace (Monster Purple),45,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Grimace (Blood Red),60,0.14,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Chef Kiss (Tiger Orange),162,0.15,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | OMG (Princess Pink),136,0.15,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Grimace (Desert Amber),23,0.15,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Chef Kiss (Monarch Blue),95,0.15,CDN,2023-09-01 12:46:20.565915
Sealed Graffiti | Chef Kiss (Wire Blue),122,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Little Crown (War Pig Pink),112,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Thoughtfull (Wire Blue),69,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Thoughtfull (Jungle Green),37,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Happy Cat (Tiger Orange),65,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Thoughtfull (Tiger Orange),62,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Thoughtfull (Desert Amber),81,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Grimace (Tiger Orange),50,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Little Crown (Cash Green),51,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | Happy Cat (Cash Green),74,0.15,CDN,2023-09-01 12:46:22.173768
Sealed Graffiti | OMG (Shark White),54,0.15,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Happy Cat (Battle Green),64,0.15,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | OMG (Monarch Blue),95,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Happy Cat (Jungle Green),99,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | BOOM (Tiger Orange),80,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Chef Kiss (Cash Green),78,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Thoughtfull (Violent Violet),27,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Happy Cat (SWAT Blue),83,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | BOOM (Princess Pink),60,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | BOOM (Frog Green),73,0.16,CDN,2023-09-01 12:46:24.800843
Sealed Graffiti | Bock Bock (Tracer Yellow),54,0.16,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Happy Cat (Wire Blue),85,0.16,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | BOOM (Jungle Green),69,0.16,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Thoughtfull (Blood Red),54,0.16,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Chef Kiss (War Pig Pink),134,0.16,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Chef Kiss (SWAT Blue),120,0.17,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Chef Kiss (Princess Pink),143,0.17,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Applause (Tiger Orange),69,0.17,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Happy Cat (Frog Green),76,0.17,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Grimace (Violent Violet),64,0.17,CDN,2023-09-01 12:46:26.941644
Sealed Graffiti | Applause (Cash Green),93,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Applause (Desert Amber),92,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Little Crown (Frog Green),48,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | BOOM (Wire Blue),43,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | BOOM (Shark White),53,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Chef Kiss (Shark White),67,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Happy Cat (Princess Pink),95,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Happy Cat (Dust Brown),73,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | Shining Star (Dust Brown),97,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | BEEP (Blood Red),41,0.17,CDN,2023-09-01 12:46:28.561849
Sealed Graffiti | OMG (Bazooka Pink),61,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Happy Cat (Shark White),87,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Shining Star (Frog Green),42,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | BOOM (Brick Red),49,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Little Crown (Monarch Blue),79,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Applause (Dust Brown),162,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Chef Kiss (Tracer Yellow),72,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Thoughtfull (Monster Purple),78,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | OMG (War Pig Pink),103,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Shining Star (Battle Green),36,0.18,CDN,2023-09-01 12:46:30.689416
Sealed Graffiti | Shining Star (Cash Green),56,0.18,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Little Crown (Brick Red),47,0.18,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | BOOM (Monarch Blue),39,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Little Crown (Tiger Orange),44,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Bock Bock (Blood Red),37,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | BOOM (War Pig Pink),44,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Happy Cat (War Pig Pink),189,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Happy Cat (Desert Amber),35,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Smirk (SWAT Blue),81,0.19,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Shining Star (Jungle Green),54,0.20,CDN,2023-09-01 12:46:33.836739
Sealed Graffiti | Applause (Wire Blue),59,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Chef Kiss (Violent Violet),59,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Applause (Princess Pink),108,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Grimace (War Pig Pink),59,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Smirk (Dust Brown),88,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Thoughtfull (SWAT Blue),49,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Little Crown (SWAT Blue),37,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Little Crown (Shark White),49,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Little Crown (Princess Pink),79,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Happy Cat (Tracer Yellow),86,0.20,CDN,2023-09-01 12:46:35.974687
Sealed Graffiti | Thoughtfull (Bazooka Pink),82,0.20,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Applause (Jungle Green),81,0.20,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Applause (Frog Green),82,0.20,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | OMG (Monster Purple),80,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Shining Star (SWAT Blue),39,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Thoughtfull (Shark White),53,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Smirk (Battle Green),77,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Silver Bullet (Blood Red),47,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Applause (Monarch Blue),58,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | BOOM (Battle Green),34,0.21,CDN,2023-09-01 12:46:38.098119
Sealed Graffiti | Applause (Battle Green),108,0.21,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Smirk (Tiger Orange),92,0.21,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Shining Star (Desert Amber),55,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Smirk (Jungle Green),59,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Goofy (Tiger Orange),36,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Kiss (Dust Brown),65,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Little Crown (Violent Violet),64,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Smirk (Wire Blue),57,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | BOOM (Monster Purple),36,0.23,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Little Crown (Dust Brown),80,0.24,CDN,2023-09-01 12:46:40.214176
Sealed Graffiti | Happy Cat (Bazooka Pink),50,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Applause (Brick Red),82,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Goofy (Brick Red),41,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Applause (War Pig Pink),42,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Smirk (Brick Red),62,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Smirk (Desert Amber),63,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Happy Cat (Brick Red),60,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Applause (Violent Violet),47,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Goofy (Jungle Green),53,0.24,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Goofy (Princess Pink),57,0.25,CDN,2023-09-01 12:46:42.837734
Sealed Graffiti | Chef Kiss (Monster Purple),55,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Smirk (Frog Green),46,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Little Crown (Desert Amber),76,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Little Crown (Battle Green),35,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Goofy (Wire Blue),37,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Applause (Monster Purple),34,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Little Bock (Battle Green),32,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Shining Star (Monarch Blue),38,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Goofy (Dust Brown),34,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Smirk (Cash Green),68,0.25,CDN,2023-09-01 12:46:44.954064
Sealed Graffiti | Shining Star (Tiger Orange),40,0.25,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Grimace (Bazooka Pink),35,0.25,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Goofy (Battle Green),105,0.25,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Shining Star (Wire Blue),38,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Little Bock (Dust Brown),37,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Smirk (Monarch Blue),55,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Little Crown (Bazooka Pink),70,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Little Crown (Monster Purple),52,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Goofy (War Pig Pink),56,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | BOOM (Violent Violet),30,0.26,CDN,2023-09-01 12:46:46.050307
Sealed Graffiti | Goofy (Monster Purple),33,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Shining Star (Princess Pink),51,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Applause (SWAT Blue),93,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Shining Star (Brick Red),46,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Little Bock (Brick Red),31,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Goofy (Desert Amber),49,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Smirk (War Pig Pink),53,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Little Bock (Wire Blue),37,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Kiss (Cash Green),33,0.27,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Little Bock (Tiger Orange),34,0.28,CDN,2023-09-01 12:46:47.175438
Sealed Graffiti | Happy Cat (Blood Red),37,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Happy Cat (Violent Violet),122,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Little Bock (Frog Green),31,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Lightbulb (Shark White),386,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Little Bock (Jungle Green),34,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Little Bock (Monarch Blue),42,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Little Bock (Cash Green),35,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | BOOM (Bazooka Pink),34,0.28,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Little Crown (Jungle Green),54,0.29,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Goofy (Cash Green),29,0.29,CDN,2023-09-01 12:46:48.271635
Sealed Graffiti | Kiss (Desert Amber),43,0.29,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Kiss (Battle Green),46,0.29,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Smirk (Blood Red),67,0.29,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Goofy (Violent Violet),27,0.29,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Kiss (Frog Green),37,0.30,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Little Bock (SWAT Blue),32,0.31,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Broken Heart (Cash Green),46,0.31,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Little Bock (Monster Purple),49,0.31,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Little Bock (Desert Amber),41,0.31,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Shining Star (Shark White),82,0.31,CDN,2023-09-01 12:46:49.369699
Sealed Graffiti | Smirk (Violent Violet),36,0.31,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Shining Star (Monster Purple),35,0.31,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Smirk (Princess Pink),39,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Little Bock (War Pig Pink),33,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Kiss (Jungle Green),61,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Little Bock (Princess Pink),33,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Applause (Shark White),52,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Applause (Blood Red),42,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Kiss (Wire Blue),77,0.32,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Kiss (Monarch Blue),44,0.34,CDN,2023-09-01 12:46:50.472274
Sealed Graffiti | Broken Heart (Dust Brown),55,0.34,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | BOOM (Tracer Yellow),28,0.34,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | OMG (Blood Red),39,0.34,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Broken Heart (Desert Amber),58,0.34,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Applause (Tracer Yellow),44,0.34,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Little Bock (Shark White),57,0.35,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Chef Kiss (Blood Red),52,0.35,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Broken Heart (Jungle Green),65,0.35,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Broken Heart (Frog Green),46,0.35,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Happy Cat (Monster Purple),45,0.35,CDN,2023-09-01 12:46:51.608552
Sealed Graffiti | Goofy (SWAT Blue),37,0.35,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Chef Kiss (Bazooka Pink),54,0.35,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | BOOM (Dust Brown),142,0.35,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Shining Star (War Pig Pink),36,0.35,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Kiss (Tracer Yellow),52,0.35,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Goofy (Monarch Blue),24,0.36,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Goofy (Blood Red),52,0.36,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Broken Heart (Tiger Orange),44,0.36,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Little Bock (Blood Red),28,0.36,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | OMG (Battle Green),27,0.36,CDN,2023-09-01 12:46:54.257048
Sealed Graffiti | Little Crown (Blood Red),34,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Broken Heart (Tracer Yellow),59,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Smirk (Shark White),89,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Goofy (Frog Green),22,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Applause (Bazooka Pink),46,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | BOOM (Desert Amber),149,0.37,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Shining Star (Blood Red),70,0.38,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Kiss (Tiger Orange),50,0.39,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Smirk (Monster Purple),90,0.40,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Broken Heart (Battle Green),76,0.40,CDN,2023-09-01 12:46:55.879740
Sealed Graffiti | Goofy (Bazooka Pink),39,0.40,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Goofy (Tracer Yellow),27,0.40,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Little Bock (Tracer Yellow),41,0.41,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Thoughtfull (Tracer Yellow),120,0.41,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | BOOM (Blood Red),49,0.42,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Broken Heart (SWAT Blue),43,0.43,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Shining Star (Violent Violet),430,0.43,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Little Bock (Bazooka Pink),34,0.43,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | BOOM (SWAT Blue),116,0.46,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Smirk (Tracer Yellow),61,0.47,CDN,2023-09-01 12:47:00.050967
Sealed Graffiti | Smirk (Bazooka Pink),94,0.48,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Shining Star (Bazooka Pink),40,0.48,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Broken Heart (Wire Blue),40,0.49,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Little Bock (Violent Violet),21,0.50,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Kiss (War Pig Pink),42,0.51,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Hop (Cash Green),45,0.51,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Hop (Dust Brown),63,0.53,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Hop (SWAT Blue),52,0.54,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Broken Heart (Monarch Blue),32,0.54,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Hop (Frog Green),43,0.54,CDN,2023-09-01 12:47:01.145168
Sealed Graffiti | Hop (Battle Green),71,0.54,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Tiger Orange),60,0.54,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Jungle Green),63,0.54,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Wire Blue),67,0.55,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Monarch Blue),54,0.55,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Blood Red),72,0.57,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Desert Amber),69,0.59,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Brick Red),47,0.59,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Broken Heart (Shark White),34,0.60,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Kiss (Monster Purple),66,0.62,CDN,2023-09-01 12:47:02.820402
Sealed Graffiti | Hop (Princess Pink),78,0.63,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Hop (Monster Purple),53,0.66,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Kiss (Violent Violet),37,0.69,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Goofy (Shark White),25,0.70,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Little Crown (Tracer Yellow),38,0.71,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Hop (Violent Violet),58,0.73,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Hop (Tracer Yellow),41,0.73,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Hop (War Pig Pink),87,0.74,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Hop (Bazooka Pink),92,0.75,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Broken Heart (Monster Purple),70,0.76,CDN,2023-09-01 12:47:05.484098
Sealed Graffiti | Broken Heart (Violent Violet),23,0.82,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Broken Heart (War Pig Pink),72,0.86,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Kiss (SWAT Blue),195,0.89,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Hop (Shark White),59,1.00,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Broken Heart (Princess Pink),32,1.01,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Broken Heart (Bazooka Pink),23,1.10,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Kiss (Princess Pink),33,1.15,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Kiss (Brick Red),29,1.24,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Kiss (Bazooka Pink),20,1.31,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Kiss (Shark White),156,1.32,CDN,2023-09-01 12:47:07.094235
Sealed Graffiti | Broken Heart (Brick Red),36,1.38,CDN,2023-09-01 12:47:08.179126
Sealed Graffiti | Kiss (Blood Red),71,1.78,CDN,2023-09-01 12:47:08.179126
Sealed Graffiti | Shining Star (Tracer Yellow),32,1.86,CDN,2023-09-01 12:47:08.179126
Sealed Graffiti | Broken Heart (Blood Red),65,2.00,CDN,2023-09-01 12:47:08.179126
Sealed Graffiti | Smirk (Monarch Blue),53,0.30,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Broken Heart (Frog Green),49,0.34,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Chef Kiss (Frog Green),124,0.14,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Chef Kiss (SWAT Blue),121,0.16,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Applause (Shark White),51,0.32,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Little Crown (Blood Red),36,0.35,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Happy Cat (Wire Blue),84,0.16,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Little Crown (Battle Green),39,0.17,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Happy Cat (Battle Green),65,0.14,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Smirk (Blood Red),68,0.29,CDN,2023-09-02 15:36:35.982544
Sealed Graffiti | Chef Kiss (Desert Amber),151,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | Silver Bullet (Jungle Green),163,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | BEEP (Brick Red),105,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | BEEP (Tiger Orange),221,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | BEEP (Cash Green),186,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | BEEP (Wire Blue),137,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | Silver Bullet (Dust Brown),148,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | Bock Bock (Battle Green),114,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | Silver Bullet (Monster Purple),87,0.10,CDN,2023-09-02 15:36:37.087089
