Item Name,Listings,Price,Currency,Timestamp
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:29:27.969035
Sticker | Cloud9 | Antwerp 2022,"10,255",0.41,CDN,2023-08-28 10:31:24.853592
Sticker | rox | Antwerp 2022,"1,484",0.43,CDN,2023-08-28 10:31:24.853592
Sticker | Twistzz (Glitter) | Antwerp 2022,203,0.46,CDN,2023-08-28 10:31:27.549534
Sticker | Ax1Le (Glitter) | Antwerp 2022,217,0.46,CDN,2023-08-28 10:31:27.549534
Sticker | PGL (Glitter) | Antwerp 2022,"3,113",0.47,CDN,2023-08-28 10:31:27.549534
Sticker | Heroic (Glitter) | Antwerp 2022,"1,226",0.49,CDN,2023-08-28 10:31:27.549534
Sticker | jabbi | Antwerp 2022,200,0.49,CDN,2023-08-28 10:31:27.549534
Sticker | ZywOo (Glitter) | Antwerp 2022,216,0.53,CDN,2023-08-28 10:31:27.549534
Sticker | Vitality (Glitter) | Antwerp 2022,526,0.54,CDN,2023-08-28 10:31:27.549534
Sticker | max (Glitter) | Antwerp 2022,112,0.57,CDN,2023-08-28 10:31:27.549534
Sticker | Team Liquid (Glitter) | Antwerp 2022,559,0.59,CDN,2023-08-28 10:31:27.549534
Sticker | bLitz (Holo) | Antwerp 2022,200,0.59,CDN,2023-08-28 10:31:27.549534
Sticker | kabal (Holo) | Antwerp 2022,61,0.63,CDN,2023-08-28 10:31:32.433362
Sticker | sh1ro (Glitter) | Antwerp 2022,240,0.66,CDN,2023-08-28 10:31:32.433362
Sticker | FURIA (Glitter) | Antwerp 2022,"1,056",0.71,CDN,2023-08-28 10:31:32.433362
Sticker | es3tag (Holo) | Antwerp 2022,146,0.71,CDN,2023-08-28 10:31:32.433362
Sticker | juanflatroo (Holo) | Antwerp 2022,53,0.73,CDN,2023-08-28 10:31:32.433362
Sticker | rigoN (Holo) | Antwerp 2022,81,0.73,CDN,2023-08-28 10:31:32.433362
Sticker | SENER1 (Holo) | Antwerp 2022,72,0.74,CDN,2023-08-28 10:31:32.433362
Sticker | FalleN (Glitter) | Antwerp 2022,556,0.76,CDN,2023-08-28 10:31:32.433362
Sticker | tiziaN (Holo) | Antwerp 2022,70,0.77,CDN,2023-08-28 10:31:32.433362
Sticker | Krimbo (Holo) | Antwerp 2022,50,0.77,CDN,2023-08-28 10:31:32.433362
Sticker | Tuurtle (Holo) | Antwerp 2022,75,0.78,CDN,2023-08-28 10:31:34.126873
Sticker | sinnopsyy (Holo) | Antwerp 2022,101,0.78,CDN,2023-08-28 10:31:34.126873
Sticker | Brollan (Holo) | Antwerp 2022,64,0.78,CDN,2023-08-28 10:31:34.126873
Sticker | faveN (Holo) | Antwerp 2022,58,0.8,CDN,2023-08-28 10:31:34.126873
Sticker | shalfey (Holo) | Antwerp 2022,55,0.8,CDN,2023-08-28 10:31:34.126873
Sticker | ins (Holo) | Antwerp 2022,56,0.82,CDN,2023-08-28 10:31:34.126873
Sticker | aliStair (Holo) | Antwerp 2022,66,0.83,CDN,2023-08-28 10:31:34.126873
Sticker | Copenhagen Flames (Glitter) | Antwerp 2022,"1,228",0.83,CDN,2023-08-28 10:31:34.126873
Sticker | Plopski (Holo) | Antwerp 2022,43,0.84,CDN,2023-08-28 10:31:34.126873
Sticker | chelo (Holo) | Antwerp 2022,96,0.84,CDN,2023-08-28 10:31:34.126873
Sticker | syrsoN (Holo) | Antwerp 2022,78,0.87,CDN,2023-08-28 10:31:36.237462
Sticker | FaZe Clan (Glitter) | Antwerp 2022,707,0.87,CDN,2023-08-28 10:31:36.237462
Sticker | hatz (Holo) | Antwerp 2022,113,0.88,CDN,2023-08-28 10:31:36.237462
Sticker | hampus (Holo) | Antwerp 2022,53,0.88,CDN,2023-08-28 10:31:36.237462
Sticker | Natus Vincere (Glitter) | Antwerp 2022,606,0.88,CDN,2023-08-28 10:31:36.237462
Sticker | KENSi (Holo) | Antwerp 2022,163,0.88,CDN,2023-08-28 10:31:36.237462
Sticker | Norwi (Holo) | Antwerp 2022,111,0.93,CDN,2023-08-28 10:31:36.237462
Sticker | sico (Holo) | Antwerp 2022,100,0.94,CDN,2023-08-28 10:31:36.237462
Sticker | tabseN (Holo) | Antwerp 2022,56,0.99,CDN,2023-08-28 10:31:36.237462
Sticker | refrezh (Holo) | Antwerp 2022,92,1.01,CDN,2023-08-28 10:31:36.237462
Sticker | VINI (Glitter) | Antwerp 2022,164,1.01,CDN,2023-08-28 10:31:38.382294
Sticker | dycha (Holo) | Antwerp 2022,80,1.06,CDN,2023-08-28 10:31:38.382294
Sticker | Jerry (Holo) | Antwerp 2022,57,1.06,CDN,2023-08-28 10:31:38.382294
Sticker | JOTA (Holo) | Antwerp 2022,147,1.08,CDN,2023-08-28 10:31:38.382294
Sticker | s1mple (Glitter) | Antwerp 2022,276,1.09,CDN,2023-08-28 10:31:38.382294
Sticker | Snappi (Holo) | Antwerp 2022,108,1.1,CDN,2023-08-28 10:31:38.382294
Sticker | Outsiders (Glitter) | Antwerp 2022,"1,106",1.15,CDN,2023-08-28 10:31:38.382294
Sticker | zorte (Holo) | Antwerp 2022,101,1.17,CDN,2023-08-28 10:31:38.382294
Sticker | NiKo (Glitter) | Antwerp 2022,150,1.18,CDN,2023-08-28 10:31:38.382294
Sticker | exit (Holo) | Antwerp 2022,59,1.19,CDN,2023-08-28 10:31:38.382294
Sticker | Complexity Gaming (Glitter) | Antwerp 2022,239,1.24,CDN,2023-08-28 10:31:41.038350
Sticker | sjuush (Holo) | Antwerp 2022,84,1.28,CDN,2023-08-28 10:31:41.038350
Sticker | k0nfig (Holo) | Antwerp 2022,134,1.34,CDN,2023-08-28 10:31:41.038350
Sticker | sk0R (Holo) | Antwerp 2022,30,1.34,CDN,2023-08-28 10:31:41.038350
Sticker | REZ (Holo) | Antwerp 2022,37,1.4,CDN,2023-08-28 10:31:41.038350
Sticker | misutaaa (Holo) | Antwerp 2022,106,1.4,CDN,2023-08-28 10:31:41.038350
Sticker | Farlig (Holo) | Antwerp 2022,42,1.4,CDN,2023-08-28 10:31:41.038350
Sticker | jabbi (Glitter) | Antwerp 2022,51,1.41,CDN,2023-08-28 10:31:41.038350
"Sticker | karrigan (Holo, Champion) | Antwerp 2022",434,1.41,CDN,2023-08-28 10:31:41.038350
Sticker | Astralis (Glitter) | Antwerp 2022,525,1.49,CDN,2023-08-28 10:31:41.038350
Sticker | G2 Esports (Glitter) | Antwerp 2022,250,1.51,CDN,2023-08-28 10:31:42.662057
Sticker | Spinx (Holo) | Antwerp 2022,56,1.53,CDN,2023-08-28 10:31:42.662057
Sticker | Calyx (Holo) | Antwerp 2022,36,1.62,CDN,2023-08-28 10:31:42.662057
Sticker | gxx- (Holo) | Antwerp 2022,66,1.67,CDN,2023-08-28 10:31:42.662057
Sticker | imoRR (Holo) | Antwerp 2022,52,1.69,CDN,2023-08-28 10:31:42.662057
Sticker | nitr0 (Holo) | Antwerp 2022,41,1.69,CDN,2023-08-28 10:31:42.662057
Sticker | chopper (Holo) | Antwerp 2022,49,1.77,CDN,2023-08-28 10:31:42.662057
Sticker | Magisk (Holo) | Antwerp 2022,53,1.77,CDN,2023-08-28 10:31:42.662057
Sticker | BIG (Holo) | Antwerp 2022,239,1.84,CDN,2023-08-28 10:31:42.662057
"Sticker | broky (Holo, Champion) | Antwerp 2022",141,1.86,CDN,2023-08-28 10:31:42.662057
"Sticker | rain (Holo, Champion) | Antwerp 2022",175,1.91,CDN,2023-08-28 10:31:45.291827
Sticker | gla1ve (Holo) | Antwerp 2022,49,1.93,CDN,2023-08-28 10:31:45.291827
Sticker | oSee (Holo) | Antwerp 2022,36,1.98,CDN,2023-08-28 10:31:45.291827
Sticker | forZe eSports (Holo) | Antwerp 2022,159,1.99,CDN,2023-08-28 10:31:45.291827
Sticker | Team Spirit (Glitter) | Antwerp 2022,337,1.99,CDN,2023-08-28 10:31:45.291827
Sticker | Techno4K (Holo) | Antwerp 2022,28,2.1,CDN,2023-08-28 10:31:45.291827
Sticker | Patsi (Holo) | Antwerp 2022,47,2.14,CDN,2023-08-28 10:31:45.291827
Sticker | degster (Holo) | Antwerp 2022,74,2.15,CDN,2023-08-28 10:31:45.291827
Sticker | magixx (Holo) | Antwerp 2022,58,2.16,CDN,2023-08-28 10:31:45.291827
Sticker | xfl0ud (Holo) | Antwerp 2022,30,2.18,CDN,2023-08-28 10:31:45.291827
Sticker | WOOD7 (Holo) | Antwerp 2022,38,2.3,CDN,2023-08-28 10:31:47.422594
Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,186,2.33,CDN,2023-08-28 10:31:47.422594
Sticker | m0NESY (Glitter) | Antwerp 2022,169,2.33,CDN,2023-08-28 10:31:47.422594
Sticker | blameF (Holo) | Antwerp 2022,65,2.35,CDN,2023-08-28 10:31:47.422594
Sticker | S1ren (Holo) | Antwerp 2022,32,2.36,CDN,2023-08-28 10:31:47.422594
Sticker | stavn (Holo) | Antwerp 2022,36,2.39,CDN,2023-08-28 10:31:47.422594
Sticker | hades (Holo) | Antwerp 2022,54,2.39,CDN,2023-08-28 10:31:47.422594
Sticker | NAF (Holo) | Antwerp 2022,24,2.42,CDN,2023-08-28 10:31:47.422594
Sticker | ENCE (Holo) | Antwerp 2022,138,2.42,CDN,2023-08-28 10:31:47.422594
Sticker | Aleksib (Holo) | Antwerp 2022,74,2.43,CDN,2023-08-28 10:31:47.422594
Sticker | junior (Holo) | Antwerp 2022,26,2.47,CDN,2023-08-28 10:31:51.083667
Sticker | IHC Esports (Holo) | Antwerp 2022,131,2.48,CDN,2023-08-28 10:31:51.083667
Sticker | Eternal Fire (Glitter) | Antwerp 2022,553,2.59,CDN,2023-08-28 10:31:51.083667
Sticker | Renegades (Holo) | Antwerp 2022,133,2.61,CDN,2023-08-28 10:31:51.083667
Sticker | nicoodoz (Holo) | Antwerp 2022,92,2.64,CDN,2023-08-28 10:31:51.083667
Sticker | Zyphon (Holo) | Antwerp 2022,51,2.66,CDN,2023-08-28 10:31:51.083667
Sticker | EliGE (Holo) | Antwerp 2022,43,2.67,CDN,2023-08-28 10:31:51.083667
Sticker | JaCkz (Holo) | Antwerp 2022,31,2.72,CDN,2023-08-28 10:31:51.083667
Sticker | roeJ (Holo) | Antwerp 2022,41,2.76,CDN,2023-08-28 10:31:51.083667
Sticker | nin9 (Holo) | Antwerp 2022,55,2.79,CDN,2023-08-28 10:31:51.083667
Sticker | FaNg (Holo) | Antwerp 2022,22,2.79,CDN,2023-08-28 10:31:52.708375
Sticker | woxic (Holo) | Antwerp 2022,24,2.8,CDN,2023-08-28 10:31:52.708375
Sticker | TeSeS (Holo) | Antwerp 2022,26,2.84,CDN,2023-08-28 10:31:52.708375
Sticker | Perfecto (Holo) | Antwerp 2022,43,2.92,CDN,2023-08-28 10:31:52.708375
Sticker | maden (Holo) | Antwerp 2022,23,2.95,CDN,2023-08-28 10:31:52.708375
Sticker | rigoN (Gold) | Antwerp 2022,30,2.95,CDN,2023-08-28 10:31:52.708375
Sticker | Bad News Eagles (Holo) | Antwerp 2022,124,3.0,CDN,2023-08-28 10:31:52.708375
Sticker | PGL (Holo) | Antwerp 2022,183,3.0,CDN,2023-08-28 10:31:52.708375
Sticker | Grim (Holo) | Antwerp 2022,54,3.0,CDN,2023-08-28 10:31:52.708375
Sticker | Jerry (Gold) | Antwerp 2022,29,3.06,CDN,2023-08-28 10:31:52.708375
Sticker | sinnopsyy (Gold) | Antwerp 2022,29,3.1,CDN,2023-08-28 10:31:53.800993
Sticker | 9z Team (Glitter) | Antwerp 2022,421,3.1,CDN,2023-08-28 10:31:53.800993
Sticker | Snappi (Gold) | Antwerp 2022,41,3.1,CDN,2023-08-28 10:31:53.800993
Sticker | KENSi (Gold) | Antwerp 2022,42,3.13,CDN,2023-08-28 10:31:53.800993
"Sticker | ropz (Holo, Champion) | Antwerp 2022",129,3.13,CDN,2023-08-28 10:31:53.800993
Sticker | aliStair (Gold) | Antwerp 2022,26,3.23,CDN,2023-08-28 10:31:53.800993
Sticker | Boombl4 (Holo) | Antwerp 2022,64,3.24,CDN,2023-08-28 10:31:53.800993
Sticker | bLitz (Gold) | Antwerp 2022,20,3.24,CDN,2023-08-28 10:31:53.800993
Sticker | fnx (Holo) | Antwerp 2022,131,3.25,CDN,2023-08-28 10:31:53.800993
Sticker | apEX (Holo) | Antwerp 2022,39,3.28,CDN,2023-08-28 10:31:53.800993
Sticker | drop (Holo) | Antwerp 2022,43,3.3,CDN,2023-08-28 10:31:56.434153
Sticker | floppy (Holo) | Antwerp 2022,68,3.31,CDN,2023-08-28 10:31:56.434153
Sticker | shalfey (Gold) | Antwerp 2022,20,3.34,CDN,2023-08-28 10:31:56.434153
Sticker | ins (Gold) | Antwerp 2022,27,3.36,CDN,2023-08-28 10:31:56.434153
Sticker | shox (Holo) | Antwerp 2022,23,3.38,CDN,2023-08-28 10:31:56.434153
Sticker | dupreeh (Holo) | Antwerp 2022,45,3.38,CDN,2023-08-28 10:31:56.434153
Sticker | Norwi (Gold) | Antwerp 2022,33,3.42,CDN,2023-08-28 10:31:56.434153
Sticker | saffee (Holo) | Antwerp 2022,36,3.42,CDN,2023-08-28 10:31:56.434153
Sticker | tiziaN (Gold) | Antwerp 2022,30,3.45,CDN,2023-08-28 10:31:56.434153
"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",126,3.51,CDN,2023-08-28 10:31:56.434153
Sticker | Techno4K (Gold) | Antwerp 2022,20,3.52,CDN,2023-08-28 10:31:58.561419
Sticker | huNter (Holo) | Antwerp 2022,65,3.53,CDN,2023-08-28 10:31:58.561419
Sticker | hatz (Gold) | Antwerp 2022,40,3.56,CDN,2023-08-28 10:31:58.561419
Sticker | buster (Holo) | Antwerp 2022,31,3.56,CDN,2023-08-28 10:31:58.561419
Sticker | SENER1 (Gold) | Antwerp 2022,38,3.58,CDN,2023-08-28 10:31:58.561419
Sticker | qikert (Holo) | Antwerp 2022,23,3.59,CDN,2023-08-28 10:31:58.561419
Sticker | es3tag (Gold) | Antwerp 2022,40,3.64,CDN,2023-08-28 10:31:58.561419
Sticker | FL1T (Holo) | Antwerp 2022,57,3.64,CDN,2023-08-28 10:31:58.561419
Sticker | sico (Gold) | Antwerp 2022,29,3.69,CDN,2023-08-28 10:31:58.561419
Sticker | boltz (Holo) | Antwerp 2022,55,3.71,CDN,2023-08-28 10:31:58.561419
Sticker | Plopski (Gold) | Antwerp 2022,25,3.71,CDN,2023-08-28 10:32:01.249553
Sticker | KSCERATO (Holo) | Antwerp 2022,45,3.75,CDN,2023-08-28 10:32:01.249553
Sticker | Imperial Esports (Glitter) | Antwerp 2022,460,3.79,CDN,2023-08-28 10:32:01.249553
Sticker | Tuurtle (Gold) | Antwerp 2022,20,3.8,CDN,2023-08-28 10:32:01.249553
Sticker | juanflatroo (Gold) | Antwerp 2022,26,3.87,CDN,2023-08-28 10:32:01.249553
Sticker | sjuush (Gold) | Antwerp 2022,34,3.91,CDN,2023-08-28 10:32:01.249553
Sticker | chelo (Gold) | Antwerp 2022,39,3.93,CDN,2023-08-28 10:32:01.249553
Sticker | exit (Gold) | Antwerp 2022,29,3.99,CDN,2023-08-28 10:32:01.249553
Sticker | Brollan (Gold) | Antwerp 2022,19,4.08,CDN,2023-08-28 10:32:01.249553
Sticker | Xyp9x (Holo) | Antwerp 2022,24,4.09,CDN,2023-08-28 10:32:01.249553
Sticker | JOTA (Gold) | Antwerp 2022,24,4.26,CDN,2023-08-28 10:32:02.885124
Sticker | misutaaa (Gold) | Antwerp 2022,40,4.29,CDN,2023-08-28 10:32:02.885124
Sticker | rox (Glitter) | Antwerp 2022,190,4.38,CDN,2023-08-28 10:32:02.885124
Sticker | Cloud9 (Glitter) | Antwerp 2022,"1,368",4.52,CDN,2023-08-28 10:32:02.885124
Sticker | dycha (Gold) | Antwerp 2022,23,4.53,CDN,2023-08-28 10:32:02.885124
Sticker | Farlig (Gold) | Antwerp 2022,31,4.64,CDN,2023-08-28 10:32:02.885124
Sticker | zorte (Gold) | Antwerp 2022,22,4.65,CDN,2023-08-28 10:32:02.885124
Sticker | MIBR (Holo) | Antwerp 2022,125,4.66,CDN,2023-08-28 10:32:02.885124
Sticker | maden (Gold) | Antwerp 2022,26,4.71,CDN,2023-08-28 10:32:02.885124
Sticker | fer (Holo) | Antwerp 2022,40,4.76,CDN,2023-08-28 10:32:02.885124
Sticker | Renegades (Gold) | Antwerp 2022,44,4.9,CDN,2023-08-28 10:32:04.579242
Sticker | REZ (Gold) | Antwerp 2022,20,4.91,CDN,2023-08-28 10:32:04.579242
Sticker | Ninjas in Pyjamas (Gold) | Antwerp 2022,66,4.95,CDN,2023-08-28 10:32:04.579242
Sticker | electronic (Holo) | Antwerp 2022,50,4.96,CDN,2023-08-28 10:32:04.579242
Sticker | cadiaN (Holo) | Antwerp 2022,28,4.98,CDN,2023-08-28 10:32:04.579242
Sticker | kabal (Gold) | Antwerp 2022,15,4.99,CDN,2023-08-28 10:32:04.579242
Sticker | refrezh (Gold) | Antwerp 2022,30,5.02,CDN,2023-08-28 10:32:04.579242
Sticker | xfl0ud (Gold) | Antwerp 2022,13,5.12,CDN,2023-08-28 10:32:04.579242
Sticker | yuurih (Holo) | Antwerp 2022,30,5.13,CDN,2023-08-28 10:32:04.579242
Sticker | hampus (Gold) | Antwerp 2022,16,5.13,CDN,2023-08-28 10:32:04.579242
Sticker | roeJ (Gold) | Antwerp 2022,18,5.3,CDN,2023-08-28 10:32:06.729032
Sticker | Zyphon (Gold) | Antwerp 2022,18,5.38,CDN,2023-08-28 10:32:06.729032
Sticker | BIG (Gold) | Antwerp 2022,57,5.44,CDN,2023-08-28 10:32:06.729032
Sticker | luken (Holo) | Antwerp 2022,27,5.46,CDN,2023-08-28 10:32:06.729032
Sticker | dav1d (Holo) | Antwerp 2022,31,5.49,CDN,2023-08-28 10:32:06.729032
Sticker | qikert (Gold) | Antwerp 2022,28,5.56,CDN,2023-08-28 10:32:06.729032
Sticker | k0nfig (Gold) | Antwerp 2022,42,5.58,CDN,2023-08-28 10:32:06.729032
Sticker | imoRR (Gold) | Antwerp 2022,17,5.63,CDN,2023-08-28 10:32:06.729032
Sticker | Bad News Eagles (Gold) | Antwerp 2022,48,5.64,CDN,2023-08-28 10:32:06.729032
Sticker | faveN (Gold) | Antwerp 2022,42,5.67,CDN,2023-08-28 10:32:06.729032
Sticker | forZe eSports (Gold) | Antwerp 2022,29,5.79,CDN,2023-08-28 10:32:08.847125
Sticker | IHC Esports (Gold) | Antwerp 2022,40,5.83,CDN,2023-08-28 10:32:08.847125
Sticker | YEKINDAR (Holo) | Antwerp 2022,33,5.88,CDN,2023-08-28 10:32:08.847125
Sticker | FL1T (Gold) | Antwerp 2022,21,5.89,CDN,2023-08-28 10:32:08.847125
Sticker | buster (Gold) | Antwerp 2022,32,5.89,CDN,2023-08-28 10:32:08.847125
Sticker | floppy (Gold) | Antwerp 2022,15,5.9,CDN,2023-08-28 10:32:08.847125
Sticker | ENCE (Gold) | Antwerp 2022,34,5.91,CDN,2023-08-28 10:32:08.847125
Sticker | dgt (Holo) | Antwerp 2022,17,6.09,CDN,2023-08-28 10:32:08.847125
Sticker | Calyx (Gold) | Antwerp 2022,30,6.12,CDN,2023-08-28 10:32:08.847125
Sticker | junior (Gold) | Antwerp 2022,16,6.13,CDN,2023-08-28 10:32:08.847125
Sticker | Spinx (Gold) | Antwerp 2022,36,6.17,CDN,2023-08-28 10:32:10.983843
Sticker | b1t (Holo) | Antwerp 2022,98,6.21,CDN,2023-08-28 10:32:10.983843
Sticker | Heroic (Holo) | Antwerp 2022,219,6.23,CDN,2023-08-28 10:32:10.983843
Sticker | gxx- (Gold) | Antwerp 2022,24,6.3,CDN,2023-08-28 10:32:10.983843
Sticker | nicoodoz (Gold) | Antwerp 2022,16,6.44,CDN,2023-08-28 10:32:10.983843
Sticker | FaNg (Gold) | Antwerp 2022,11,6.45,CDN,2023-08-28 10:32:10.983843
Sticker | luken (Gold) | Antwerp 2022,17,6.55,CDN,2023-08-28 10:32:10.983843
Sticker | karrigan (Holo) | Antwerp 2022,42,6.6,CDN,2023-08-28 10:32:10.983843
Sticker | woxic (Gold) | Antwerp 2022,12,6.62,CDN,2023-08-28 10:32:10.983843
Sticker | hades (Gold) | Antwerp 2022,30,6.67,CDN,2023-08-28 10:32:10.983843
Sticker | chopper (Gold) | Antwerp 2022,19,6.71,CDN,2023-08-28 10:32:13.631800
Sticker | dav1d (Gold) | Antwerp 2022,17,6.91,CDN,2023-08-28 10:32:13.631800
Sticker | Grim (Gold) | Antwerp 2022,14,7.06,CDN,2023-08-28 10:32:13.631800
Sticker | broky (Holo) | Antwerp 2022,43,7.1,CDN,2023-08-28 10:32:13.631800
Sticker | PGL (Gold) | Antwerp 2022,103,7.13,CDN,2023-08-28 10:32:13.631800
Sticker | MIBR (Gold) | Antwerp 2022,37,7.13,CDN,2023-08-28 10:32:13.631800
Sticker | dgt (Gold) | Antwerp 2022,18,7.21,CDN,2023-08-28 10:32:13.631800
Sticker | Liazz (Holo) | Antwerp 2022,18,7.21,CDN,2023-08-28 10:32:13.631800
"Sticker | broky (Gold, Champion) | Antwerp 2022",52,7.38,CDN,2023-08-28 10:32:13.631800
Sticker | saffee (Gold) | Antwerp 2022,14,7.45,CDN,2023-08-28 10:32:13.631800
Sticker | Boombl4 (Gold) | Antwerp 2022,29,7.47,CDN,2023-08-28 10:32:15.252250
Sticker | XANTARES (Holo) | Antwerp 2022,38,7.85,CDN,2023-08-28 10:32:15.252250
Sticker | Jame (Holo) | Antwerp 2022,28,7.86,CDN,2023-08-28 10:32:15.252250
Sticker | rain (Holo) | Antwerp 2022,30,7.91,CDN,2023-08-28 10:32:15.252250
Sticker | S1ren (Gold) | Antwerp 2022,20,7.93,CDN,2023-08-28 10:32:15.252250
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:32:15.252250
Sticker | nitr0 (Gold) | Antwerp 2022,24,8.02,CDN,2023-08-28 10:32:15.252250
Sticker | Krimbo (Gold) | Antwerp 2022,13,8.06,CDN,2023-08-28 10:32:15.252250
Sticker | Magisk (Gold) | Antwerp 2022,22,8.07,CDN,2023-08-28 10:32:15.252250
Sticker | Perfecto (Gold) | Antwerp 2022,20,8.23,CDN,2023-08-28 10:32:15.252250
Sticker | Natus Vincere (Holo) | Antwerp 2022,162,8.41,CDN,2023-08-28 10:32:16.872787
Sticker | WOOD7 (Gold) | Antwerp 2022,18,8.51,CDN,2023-08-28 10:32:16.872787
Sticker | sk0R (Gold) | Antwerp 2022,16,9.02,CDN,2023-08-28 10:32:16.872787
Sticker | Patsi (Gold) | Antwerp 2022,25,9.03,CDN,2023-08-28 10:32:16.872787
Sticker | FaZe Clan (Holo) | Antwerp 2022,185,9.05,CDN,2023-08-28 10:32:16.872787
Sticker | magixx (Gold) | Antwerp 2022,16,9.06,CDN,2023-08-28 10:32:16.872787
Sticker | nin9 (Gold) | Antwerp 2022,14,9.12,CDN,2023-08-28 10:32:16.872787
Sticker | Heroic (Gold) | Antwerp 2022,65,9.21,CDN,2023-08-28 10:32:16.872787
Sticker | Vitality (Holo) | Antwerp 2022,109,9.22,CDN,2023-08-28 10:32:16.872787
Sticker | yuurih (Gold) | Antwerp 2022,19,9.45,CDN,2023-08-28 10:32:16.872787
"Sticker | karrigan (Gold, Champion) | Antwerp 2022",74,9.84,CDN,2023-08-28 10:32:19.072609
Sticker | boltz (Gold) | Antwerp 2022,21,9.86,CDN,2023-08-28 10:32:19.072609
Sticker | degster (Gold) | Antwerp 2022,16,9.93,CDN,2023-08-28 10:32:19.072609
Sticker | apEX (Gold) | Antwerp 2022,15,9.98,CDN,2023-08-28 10:32:19.072609
Sticker | jabbi (Holo) | Antwerp 2022,26,10.04,CDN,2023-08-28 10:32:19.072609
Sticker | Aleksib (Gold) | Antwerp 2022,36,10.15,CDN,2023-08-28 10:32:19.072609
Sticker | NAF (Gold) | Antwerp 2022,21,10.15,CDN,2023-08-28 10:32:19.072609
Sticker | interz (Gold) | Antwerp 2022,25,10.24,CDN,2023-08-28 10:32:19.072609
Sticker | TeSeS (Gold) | Antwerp 2022,19,10.3,CDN,2023-08-28 10:32:19.072609
Sticker | Astralis (Holo) | Antwerp 2022,68,10.3,CDN,2023-08-28 10:32:19.072609
Sticker | Xyp9x (Gold) | Antwerp 2022,21,10.61,CDN,2023-08-28 10:32:21.212260
Sticker | drop (Gold) | Antwerp 2022,17,10.62,CDN,2023-08-28 10:32:21.212260
Sticker | interz (Holo) | Antwerp 2022,22,10.62,CDN,2023-08-28 10:32:21.212260
Sticker | oSee (Gold) | Antwerp 2022,19,10.88,CDN,2023-08-28 10:32:21.212260
Sticker | gla1ve (Gold) | Antwerp 2022,13,11.18,CDN,2023-08-28 10:32:21.212260
Sticker | nafany (Holo) | Antwerp 2022,44,11.2,CDN,2023-08-28 10:32:21.212260
Sticker | fer (Gold) | Antwerp 2022,27,11.34,CDN,2023-08-28 10:32:21.212260
Sticker | Hobbit (Holo) | Antwerp 2022,50,11.39,CDN,2023-08-28 10:32:21.212260
Sticker | HooXi (Holo) | Antwerp 2022,31,11.46,CDN,2023-08-28 10:32:21.212260
"Sticker | rain (Gold, Champion) | Antwerp 2022",66,11.5,CDN,2023-08-28 10:32:21.212260
Sticker | FalleN (Holo) | Antwerp 2022,82,11.69,CDN,2023-08-28 10:32:36.991595
Sticker | Team Spirit (Holo) | Antwerp 2022,63,11.79,CDN,2023-08-28 10:32:36.991595
Sticker | Copenhagen Flames (Holo) | Antwerp 2022,137,11.82,CDN,2023-08-28 10:32:36.991595
Sticker | JaCkz (Gold) | Antwerp 2022,13,11.84,CDN,2023-08-28 10:32:36.991595
Sticker | syrsoN (Gold) | Antwerp 2022,23,12.32,CDN,2023-08-28 10:32:36.991595
Sticker | JT (Gold) | Antwerp 2022,14,12.35,CDN,2023-08-28 10:32:36.991595
Sticker | shox (Gold) | Antwerp 2022,18,12.66,CDN,2023-08-28 10:32:36.991595
Sticker | blameF (Gold) | Antwerp 2022,27,12.7,CDN,2023-08-28 10:32:36.991595
Sticker | arT (Holo) | Antwerp 2022,30,13.3,CDN,2023-08-28 10:32:36.991595
Sticker | electronic (Gold) | Antwerp 2022,16,13.42,CDN,2023-08-28 10:32:36.991595
Sticker | KSCERATO (Gold) | Antwerp 2022,26,14.56,CDN,2023-08-28 10:32:40.160053
Sticker | Complexity Gaming (Holo) | Antwerp 2022,54,14.56,CDN,2023-08-28 10:32:40.160053
Sticker | FaZe Clan (Gold) | Antwerp 2022,79,14.63,CDN,2023-08-28 10:32:40.160053
Sticker | jabbi (Gold) | Antwerp 2022,12,14.87,CDN,2023-08-28 10:32:40.160053
Sticker | b1t (Gold) | Antwerp 2022,19,15.04,CDN,2023-08-28 10:32:40.160053
Sticker | tabseN (Gold) | Antwerp 2022,19,15.24,CDN,2023-08-28 10:32:40.160053
Sticker | nafany (Gold) | Antwerp 2022,26,15.57,CDN,2023-08-28 10:32:40.160053
Sticker | EliGE (Gold) | Antwerp 2022,16,15.67,CDN,2023-08-28 10:32:40.160053
Sticker | Copenhagen Flames (Gold) | Antwerp 2022,135,15.68,CDN,2023-08-28 10:32:40.160053
Sticker | huNter (Gold) | Antwerp 2022,14,15.78,CDN,2023-08-28 10:32:40.160053
Sticker | JT (Holo) | Antwerp 2022,27,15.87,CDN,2023-08-28 10:32:42.293205
Sticker | 9z Team (Gold) | Antwerp 2022,30,16.11,CDN,2023-08-28 10:32:42.293205
Sticker | Team Liquid (Gold) | Antwerp 2022,24,16.39,CDN,2023-08-28 10:32:42.293205
Sticker | Natus Vincere (Gold) | Antwerp 2022,36,16.41,CDN,2023-08-28 10:32:42.293205
