Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.88,CDN,2023-08-30 12:35:44.357484
Sealed Graffiti | Recoil CZ-75 (War Pig Pink),19,1.74,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil XM1014 (Jungle Green),17,1.75,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil PP-Bizon (Princess Pink),10,1.76,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil Galil AR (Tracer Yellow),14,1.77,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil M4A1-S (Battle Green),18,1.77,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil PP-Bizon (Desert Amber),19,1.78,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil FAMAS (Monster Purple),22,1.77,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil MP9 (Battle Green),12,1.78,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil CZ-75 (Monster Purple),10,1.81,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil P90 (Brick Red),21,1.81,CDN,2023-09-01 12:48:28.290687
Sealed Graffiti | Recoil Galil AR (Dust Brown),12,1.81,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil M4A4 (SWAT Blue),21,1.85,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil SG 553 (War Pig Pink),13,1.86,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil AUG (Jungle Green),16,1.86,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil FAMAS (Cash Green),16,1.86,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil FAMAS (Bazooka Pink),15,1.88,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil P90 (Blood Red),12,1.89,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil Galil AR (Brick Red),23,1.90,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil Galil AR (Wire Blue),11,1.92,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil MAC-10 (Princess Pink),13,1.92,CDN,2023-09-01 12:48:29.408343
Sealed Graffiti | Recoil CZ-75 (Cash Green),11,1.90,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil PP-Bizon (SWAT Blue),16,1.95,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil MP9 (Jungle Green),15,1.95,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil MAC-10 (Frog Green),18,1.97,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil M4A4 (Tracer Yellow),36,1.97,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil SG 553 (Jungle Green),15,1.96,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil P90 (Tiger Orange),21,1.98,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil MP9 (Bazooka Pink),11,1.99,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil MP9 (Blood Red),14,2.00,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil FAMAS (Monarch Blue),12,2.04,CDN,2023-09-01 12:48:30.500630
Sealed Graffiti | Recoil MP9 (Monarch Blue),17,2.02,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil Galil AR (Cash Green),13,2.03,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil M4A4 (Blood Red),28,2.02,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil FAMAS (Brick Red),12,2.03,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil AUG (Bazooka Pink),8,2.02,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil AUG (Tracer Yellow),21,2.02,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil MP9 (SWAT Blue),24,2.07,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil PP-Bizon (War Pig Pink),14,2.09,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil MP7 (Bazooka Pink),16,2.12,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil AUG (Battle Green),13,2.16,CDN,2023-09-01 12:48:32.630564
Sealed Graffiti | Recoil M4A1-S (Princess Pink),13,2.16,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil FAMAS (Tiger Orange),11,2.18,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil P90 (Princess Pink),14,2.18,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil M4A1-S (Jungle Green),22,2.19,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil AUG (Blood Red),18,2.19,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil M4A4 (Jungle Green),20,2.21,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil M4A4 (Princess Pink),23,2.24,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil SG 553 (Wire Blue),16,2.30,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil MAC-10 (Monster Purple),8,2.31,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil M4A4 (War Pig Pink),13,2.30,CDN,2023-09-01 12:48:34.742249
Sealed Graffiti | Recoil MAC-10 (Monarch Blue),15,2.32,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil MAC-10 (Blood Red),18,2.32,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil M4A1-S (Frog Green),11,2.32,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil MP9 (Shark White),16,2.35,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil Galil AR (Monster Purple),12,2.35,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil M4A1-S (Tracer Yellow),23,2.36,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil MP9 (Cash Green),16,2.39,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil FAMAS (Frog Green),14,2.44,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil MP7 (Tiger Orange),15,2.45,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil M4A1-S (Cash Green),17,2.44,CDN,2023-09-01 12:48:52.069779
Sealed Graffiti | Recoil P90 (Monarch Blue),14,2.48,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil PP-Bizon (Violent Violet),13,2.48,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil M4A1-S (Desert Amber),16,2.49,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil M4A1-S (Monster Purple),17,2.55,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil M4A1-S (SWAT Blue),12,2.60,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil XM1014 (Cash Green),24,2.61,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil MP7 (Shark White),13,2.61,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil MAC-10 (Desert Amber),10,2.61,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil XM1014 (Monster Purple),8,2.61,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil FAMAS (War Pig Pink),10,2.61,CDN,2023-09-01 12:48:53.682454
Sealed Graffiti | Recoil MP9 (War Pig Pink),17,2.61,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil MP9 (Princess Pink),11,2.62,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil FAMAS (Violent Violet),9,2.64,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil XM1014 (SWAT Blue),33,2.65,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil CZ-75 (Blood Red),14,2.65,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil M4A1-S (Blood Red),22,2.70,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil XM1014 (Brick Red),23,2.70,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil M4A1-S (Brick Red),16,2.70,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil M4A1-S (Tiger Orange),10,2.70,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil MP9 (Frog Green),16,2.76,CDN,2023-09-01 12:48:58.939358
Sealed Graffiti | Recoil MAC-10 (Tracer Yellow),17,2.78,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil PP-Bizon (Battle Green),9,2.78,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil FAMAS (Jungle Green),9,2.72,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil P90 (Cash Green),8,2.79,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil SG 553 (Monarch Blue),14,2.78,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil M4A1-S (Bazooka Pink),14,2.82,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil M4A4 (Monarch Blue),13,2.83,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil SG 553 (SWAT Blue),17,2.89,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil M4A4 (Cash Green),18,2.92,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil P90 (Wire Blue),8,2.95,CDN,2023-09-01 12:49:04.668067
Sealed Graffiti | Recoil CZ-75 (Jungle Green),9,2.96,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil MP9 (Monster Purple),14,2.99,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil MAC-10 (Bazooka Pink),8,3.14,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil XM1014 (Battle Green),21,3.19,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil CZ-75 (Princess Pink),8,3.25,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil M4A1-S (Wire Blue),14,3.24,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil XM1014 (Wire Blue),6,3.28,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil FAMAS (Tracer Yellow),14,3.35,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil AK-47 (Monster Purple),21,3.36,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil M4A1-S (Shark White),10,3.39,CDN,2023-09-01 12:49:07.816460
Sealed Graffiti | Recoil UMP-45 (Dust Brown),8,3.38,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil M4A4 (Brick Red),17,3.45,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil M4A1-S (War Pig Pink),15,3.40,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil SG 553 (Shark White),15,3.47,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil Galil AR (Blood Red),9,3.23,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil M4A1-S (Monarch Blue),25,3.56,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil AUG (Brick Red),15,3.68,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil XM1014 (War Pig Pink),17,3.71,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil M4A1-S (Violent Violet),18,3.83,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil M4A4 (Bazooka Pink),13,3.84,CDN,2023-09-01 12:49:11.991602
Sealed Graffiti | Recoil CZ-75 (Dust Brown),7,3.86,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil AK-47 (SWAT Blue),21,3.88,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil AK-47 (Jungle Green),11,3.94,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil P90 (Battle Green),18,3.96,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil AK-47 (Brick Red),9,4.00,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil AK-47 (Tiger Orange),27,4.04,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil FAMAS (Shark White),8,4.03,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil PP-Bizon (Wire Blue),5,4.04,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil AWP (Tiger Orange),15,4.04,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil FAMAS (Blood Red),17,4.07,CDN,2023-09-01 12:49:28.155464
Sealed Graffiti | Recoil Galil AR (Shark White),6,4.10,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil MP7 (Princess Pink),9,4.20,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil AK-47 (Monarch Blue),12,4.28,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil UMP-45 (Jungle Green),8,4.38,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil AK-47 (Violent Violet),23,4.39,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil AK-47 (War Pig Pink),17,4.41,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil PP-Bizon (Monarch Blue),8,4.48,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil P90 (War Pig Pink),11,4.48,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil UMP-45 (Bazooka Pink),11,4.45,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil UMP-45 (Battle Green),9,4.49,CDN,2023-09-01 12:49:30.288270
Sealed Graffiti | Recoil AK-47 (Wire Blue),14,4.60,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil MP7 (War Pig Pink),19,4.63,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil AWP (Shark White),11,4.60,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil AK-47 (Bazooka Pink),10,4.75,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil CZ-75 (SWAT Blue),9,4.79,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil M4A4 (Wire Blue),21,4.84,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil MP7 (Desert Amber),10,4.87,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil AUG (Dust Brown),8,4.98,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil AWP (Monarch Blue),22,4.95,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil AK-47 (Desert Amber),11,5.02,CDN,2023-09-01 12:49:33.448469
Sealed Graffiti | Recoil UMP-45 (Tracer Yellow),8,5.00,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil MP7 (Frog Green),13,5.00,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil AK-47 (Battle Green),10,5.01,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil MP7 (Jungle Green),18,5.07,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil SG 553 (Tracer Yellow),14,5.18,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil MP9 (Violent Violet),10,5.22,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil UMP-45 (Blood Red),8,5.25,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil UMP-45 (Cash Green),5,5.30,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil AWP (Cash Green),16,5.33,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil AWP (Dust Brown),26,5.42,CDN,2023-09-01 12:49:35.576097
Sealed Graffiti | Recoil AWP (Princess Pink),13,5.41,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil AWP (War Pig Pink),23,5.44,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil UMP-45 (Desert Amber),5,5.57,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil AWP (SWAT Blue),16,5.65,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil AWP (Wire Blue),10,5.69,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil UMP-45 (SWAT Blue),4,5.79,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil PP-Bizon (Monster Purple),7,5.83,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil AWP (Jungle Green),23,5.87,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil AK-47 (Shark White),7,5.92,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil UMP-45 (Tiger Orange),4,6.00,CDN,2023-09-01 12:49:36.674539
Sealed Graffiti | Recoil UMP-45 (Frog Green),8,6.06,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AWP (Battle Green),13,6.11,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AK-47 (Princess Pink),13,6.18,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AWP (Violent Violet),16,6.27,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AK-47 (Cash Green),5,6.70,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AWP (Tracer Yellow),15,6.75,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil UMP-45 (Shark White),6,6.85,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AK-47 (Blood Red),14,6.96,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil MP7 (Battle Green),13,7.08,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AK-47 (Frog Green),12,7.07,CDN,2023-09-01 12:49:39.315555
Sealed Graffiti | Recoil AWP (Frog Green),12,7.19,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil MP7 (Tracer Yellow),11,7.88,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil UMP-45 (Wire Blue),9,8.09,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil UMP-45 (Monster Purple),8,8.08,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil UMP-45 (Monarch Blue),6,8.22,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil UMP-45 (Princess Pink),11,8.41,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil Galil AR (Battle Green),15,9.38,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil AWP (Monster Purple),12,9.96,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil AWP (Desert Amber),11,10.19,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil XM1014 (Violent Violet),6,10.99,CDN,2023-09-01 12:49:45.038920
Sealed Graffiti | Recoil AUG (Wire Blue),7,11.15,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil SG 553 (Desert Amber),9,11.59,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil UMP-45 (Violent Violet),6,11.66,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil PP-Bizon (Cash Green),2,11.66,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil AWP (Brick Red),7,11.82,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil AWP (Bazooka Pink),14,13.00,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil AK-47 (Dust Brown),24,13.59,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil AK-47 (Tracer Yellow),4,14.69,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil UMP-45 (Brick Red),4,15.46,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil Galil AR (Desert Amber),2,23.34,CDN,2023-09-01 12:49:47.165751
Sealed Graffiti | Recoil SG 553 (Tiger Orange),1,27.43,CDN,2023-09-01 12:49:48.254538
Sealed Graffiti | Recoil MAC-10 (Jungle Green),2,29.17,CDN,2023-09-01 12:49:48.254538
Sealed Graffiti | Recoil UMP-45 (War Pig Pink),12,29.25,CDN,2023-09-01 12:49:48.254538
Sealed Graffiti | Recoil AWP (Blood Red),4,47.15,CDN,2023-09-01 12:49:48.254538
Sealed Graffiti | Recoil UMP-45 (Monster Purple),8,8.07,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil UMP-45 (Bazooka Pink),11,4.45,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil AWP (Monster Purple),12,10.01,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil FAMAS (Jungle Green),9,2.72,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil M4A1-S (Cash Green),17,2.43,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil M4A1-S (War Pig Pink),15,3.40,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil SG 553 (Tiger Orange),1,27.42,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil UMP-45 (SWAT Blue),4,5.80,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil UMP-45 (Battle Green),9,4.48,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil UMP-45 (Jungle Green),8,4.39,CDN,2023-09-02 15:37:26.067558
Sealed Graffiti | Recoil MP7 (SWAT Blue),17,1.08,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil XM1014 (Shark White),16,1.11,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil P90 (Desert Amber),24,1.10,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MP7 (Wire Blue),13,1.16,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MP7 (Dust Brown),21,1.19,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil CZ-75 (Violent Violet),23,1.19,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MAC-10 (Dust Brown),19,1.20,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MAC-10 (Brick Red),25,1.22,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MP7 (Monarch Blue),15,1.22,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil MAC-10 (Battle Green),18,1.24,CDN,2023-09-02 15:37:27.161981
Sealed Graffiti | Recoil XM1014 (Tracer Yellow),18,1.24,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil P90 (Jungle Green),17,1.24,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil XM1014 (Monarch Blue),21,1.26,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil P90 (Shark White),14,1.27,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil MP7 (Violent Violet),16,1.27,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil SG 553 (Brick Red),28,1.28,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil MP7 (Cash Green),26,1.28,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil Galil AR (Violent Violet),21,1.28,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil AUG (Cash Green),15,1.24,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil P90 (Monster Purple),15,1.29,CDN,2023-09-02 15:37:28.343228
Sealed Graffiti | Recoil PP-Bizon (Dust Brown),20,1.30,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil CZ-75 (Brick Red),13,1.30,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil MAC-10 (SWAT Blue),16,1.31,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil SG 553 (Princess Pink),18,1.31,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil MP9 (Desert Amber),23,1.31,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil XM1014 (Blood Red),20,1.33,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil MP9 (Brick Red),33,1.33,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil MAC-10 (Tiger Orange),17,1.33,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil AUG (Tiger Orange),22,1.33,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil FAMAS (Battle Green),17,1.33,CDN,2023-09-02 15:37:29.516735
Sealed Graffiti | Recoil Galil AR (Princess Pink),23,1.33,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil Galil AR (Monarch Blue),16,1.33,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil XM1014 (Desert Amber),9,1.33,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil MP9 (Tiger Orange),12,1.34,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil P90 (Frog Green),17,1.34,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil AUG (Monarch Blue),16,1.38,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil M4A4 (Battle Green),17,1.38,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil XM1014 (Princess Pink),19,1.39,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil SG 553 (Monster Purple),14,1.39,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil CZ-75 (Desert Amber),19,1.39,CDN,2023-09-02 15:37:30.711849
Sealed Graffiti | Recoil MP7 (Monster Purple),32,1.39,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil FAMAS (SWAT Blue),15,1.40,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil PP-Bizon (Brick Red),17,1.41,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil XM1014 (Dust Brown),21,1.42,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil Galil AR (Bazooka Pink),15,1.42,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil MAC-10 (Wire Blue),14,1.43,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil SG 553 (Bazooka Pink),14,1.44,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil AUG (Frog Green),16,1.44,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil SG 553 (Blood Red),20,1.47,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil MAC-10 (Cash Green),15,1.46,CDN,2023-09-02 15:37:31.846294
Sealed Graffiti | Recoil AUG (Desert Amber),13,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil CZ-75 (Tracer Yellow),22,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil MAC-10 (Shark White),19,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil MP7 (Blood Red),13,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil AUG (Shark White),16,1.49,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil PP-Bizon (Tracer Yellow),18,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil MP9 (Dust Brown),13,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil FAMAS (Desert Amber),13,1.47,CDN,2023-09-02 15:37:32.954686
Sealed Graffiti | Recoil CZ-75 (Frog Green),18,1.47,CDN,2023-09-02 15:37:32.954686
