Item Name,Listings,Price,Currency,Timestamp
Sticker | Liazz (Gold) | Rio 2022,11,22.4,CDN,2023-08-30 06:11:37.913019
Sticker | sh1ro (Glitter) | Rio 2022,165,0.43,CDN,2023-08-30 06:13:27.353144
Sticker | dexter (Glitter) | Rio 2022,79,0.48,CDN,2023-08-30 06:13:27.353144
Sticker | VINI (Glitter) | Rio 2022,105,0.51,CDN,2023-08-30 06:13:27.353144
Sticker | Outsiders (Glitter) | Rio 2022,"1,306",0.51,CDN,2023-08-30 06:13:27.353144
"Sticker | FL1T (Holo, Champion) | Rio 2022",118,0.54,CDN,2023-08-30 06:13:27.353144
Sticker | arT (Glitter) | Rio 2022,96,0.54,CDN,2023-08-30 06:13:27.353144
"Sticker | fame (Holo, Champion) | Rio 2022",109,0.55,CDN,2023-08-30 06:13:27.353144
Sticker | FaZe Clan (Glitter) | Rio 2022,557,0.57,CDN,2023-08-30 06:13:27.353144
Sticker | IEM (Holo) | Rio 2022,293,0.58,CDN,2023-08-30 06:13:27.353144
"Sticker | qikert (Holo, Champion) | Rio 2022",148,0.59,CDN,2023-08-30 06:13:31.572338
Sticker | v4lde (Holo) | Rio 2022,72,0.6,CDN,2023-08-30 06:13:31.572338
"Sticker | n0rb3r7 (Holo, Champion) | Rio 2022",227,0.62,CDN,2023-08-30 06:13:31.572338
Sticker | Zyphon (Holo) | Rio 2022,55,0.64,CDN,2023-08-30 06:13:31.572338
Sticker | nicoodoz (Holo) | Rio 2022,47,0.65,CDN,2023-08-30 06:13:31.572338
Sticker | Imperial Esports (Glitter) | Rio 2022,549,0.65,CDN,2023-08-30 06:13:31.572338
Sticker | vexite (Holo) | Rio 2022,39,0.66,CDN,2023-08-30 06:13:31.572338
Sticker | juanflatroo (Holo) | Rio 2022,39,0.66,CDN,2023-08-30 06:13:31.572338
Sticker | Brollan (Holo) | Rio 2022,35,0.69,CDN,2023-08-30 06:13:31.572338
Sticker | FASHR (Holo) | Rio 2022,36,0.7,CDN,2023-08-30 06:13:31.572338
Sticker | Dycha (Holo) | Rio 2022,47,0.7,CDN,2023-08-30 06:13:34.740724
Sticker | faveN (Holo) | Rio 2022,76,0.7,CDN,2023-08-30 06:13:34.740724
Sticker | sinnopsyy (Holo) | Rio 2022,36,0.72,CDN,2023-08-30 06:13:34.740724
Sticker | Patsi (Holo) | Rio 2022,63,0.73,CDN,2023-08-30 06:13:34.740724
Sticker | 9z Team (Glitter) | Rio 2022,651,0.73,CDN,2023-08-30 06:13:34.740724
Sticker | chopper (Holo) | Rio 2022,50,0.73,CDN,2023-08-30 06:13:34.740724
Sticker | Snappi (Holo) | Rio 2022,47,0.74,CDN,2023-08-30 06:13:34.740724
Sticker | magixx (Holo) | Rio 2022,59,0.74,CDN,2023-08-30 06:13:34.740724
Sticker | mezii (Holo) | Rio 2022,33,0.74,CDN,2023-08-30 06:13:34.740724
Sticker | Keoz (Holo) | Rio 2022,57,0.74,CDN,2023-08-30 06:13:34.740724
Sticker | es3tag (Glitter) | Rio 2022,74,0.77,CDN,2023-08-30 06:13:37.437493
Sticker | TeSeS (Holo) | Rio 2022,47,0.77,CDN,2023-08-30 06:13:37.437493
Sticker | Aleksib (Holo) | Rio 2022,52,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | HexT (Holo) | Rio 2022,35,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | isak (Holo) | Rio 2022,45,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | Sico (Holo) | Rio 2022,72,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | REZ (Holo) | Rio 2022,42,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | roeJ (Holo) | Rio 2022,38,0.78,CDN,2023-08-30 06:13:37.437493
Sticker | bLitz (Holo) | Rio 2022,30,0.81,CDN,2023-08-30 06:13:37.437493
Sticker | Techno4K (Holo) | Rio 2022,52,0.81,CDN,2023-08-30 06:13:37.437493
Sticker | lauNX (Holo) | Rio 2022,36,0.83,CDN,2023-08-30 06:13:52.399320
Sticker | Brehze (Holo) | Rio 2022,30,0.83,CDN,2023-08-30 06:13:52.399320
Sticker | sjuush (Holo) | Rio 2022,63,0.84,CDN,2023-08-30 06:13:52.399320
Sticker | NEOFRAG (Holo) | Rio 2022,49,0.84,CDN,2023-08-30 06:13:52.399320
Sticker | acoR (Holo) | Rio 2022,37,0.84,CDN,2023-08-30 06:13:52.399320
Sticker | CeRq (Holo) | Rio 2022,46,0.84,CDN,2023-08-30 06:13:52.399320
Sticker | qikert (Holo) | Rio 2022,51,0.84,CDN,2023-08-30 06:13:52.399320
Sticker | slaxz- (Holo) | Rio 2022,45,0.85,CDN,2023-08-30 06:13:52.399320
Sticker | rigoN (Holo) | Rio 2022,31,0.87,CDN,2023-08-30 06:13:52.399320
Sticker | nitr0 (Holo) | Rio 2022,58,0.87,CDN,2023-08-30 06:13:52.399320
Sticker | Krimbo (Holo) | Rio 2022,32,0.87,CDN,2023-08-30 06:13:54.091416
Sticker | hampus (Holo) | Rio 2022,39,0.87,CDN,2023-08-30 06:13:54.091416
Sticker | Perfecto (Holo) | Rio 2022,106,0.88,CDN,2023-08-30 06:13:54.091416
Sticker | maden (Holo) | Rio 2022,52,0.89,CDN,2023-08-30 06:13:54.091416
Sticker | FL1T (Holo) | Rio 2022,43,0.92,CDN,2023-08-30 06:13:54.091416
Sticker | S1ren (Holo) | Rio 2022,67,0.93,CDN,2023-08-30 06:13:54.091416
Sticker | siuhy (Holo) | Rio 2022,45,0.93,CDN,2023-08-30 06:13:54.091416
Sticker | NAF (Holo) | Rio 2022,88,0.94,CDN,2023-08-30 06:13:54.091416
Sticker | k1to (Holo) | Rio 2022,23,0.95,CDN,2023-08-30 06:13:54.091416
Sticker | tabseN (Holo) | Rio 2022,37,0.97,CDN,2023-08-30 06:13:54.091416
Sticker | autimatic (Holo) | Rio 2022,31,0.97,CDN,2023-08-30 06:13:55.723586
Sticker | Staehr (Holo) | Rio 2022,29,0.99,CDN,2023-08-30 06:13:55.723586
Sticker | n0rb3r7 (Holo) | Rio 2022,62,1.0,CDN,2023-08-30 06:13:55.723586
Sticker | SENER1 (Holo) | Rio 2022,33,1.01,CDN,2023-08-30 06:13:55.723586
Sticker | neaLaN (Holo) | Rio 2022,40,1.01,CDN,2023-08-30 06:13:55.723586
Sticker | Grayhound Gaming (Holo) | Rio 2022,172,1.03,CDN,2023-08-30 06:13:55.723586
Sticker | MOUZ (Glitter) | Rio 2022,557,1.05,CDN,2023-08-30 06:13:55.723586
Sticker | FalleN (Glitter) | Rio 2022,288,1.05,CDN,2023-08-30 06:13:55.723586
"Sticker | Jame (Holo, Champion) | Rio 2022",83,1.06,CDN,2023-08-30 06:13:55.723586
Sticker | sdy (Holo) | Rio 2022,64,1.07,CDN,2023-08-30 06:13:55.723586
Sticker | F1KU (Holo) | Rio 2022,35,1.07,CDN,2023-08-30 06:13:59.435873
Sticker | refrezh (Holo) | Rio 2022,67,1.08,CDN,2023-08-30 06:13:59.435873
Sticker | EliGE (Holo) | Rio 2022,63,1.08,CDN,2023-08-30 06:13:59.435873
Sticker | fame (Holo) | Rio 2022,31,1.09,CDN,2023-08-30 06:13:59.435873
Sticker | Spinx (Holo) | Rio 2022,58,1.15,CDN,2023-08-30 06:13:59.435873
Sticker | BIG (Holo) | Rio 2022,219,1.16,CDN,2023-08-30 06:13:59.435873
Sticker | yuurih (Holo) | Rio 2022,53,1.19,CDN,2023-08-30 06:13:59.435873
Sticker | gxx- (Holo) | Rio 2022,48,1.23,CDN,2023-08-30 06:13:59.435873
Sticker | SunPayus (Holo) | Rio 2022,49,1.24,CDN,2023-08-30 06:13:59.435873
Sticker | stavn (Holo) | Rio 2022,72,1.26,CDN,2023-08-30 06:13:59.435873
Sticker | latto (Holo) | Rio 2022,34,1.27,CDN,2023-08-30 06:14:14.747212
Sticker | NQZ (Glitter) | Rio 2022,53,1.27,CDN,2023-08-30 06:14:14.747212
Sticker | oSee (Holo) | Rio 2022,104,1.28,CDN,2023-08-30 06:14:14.747212
Sticker | ZywOo (Glitter) | Rio 2022,113,1.28,CDN,2023-08-30 06:14:14.747212
Sticker | ENCE (Holo) | Rio 2022,283,1.28,CDN,2023-08-30 06:14:14.747212
Sticker | broky (Holo) | Rio 2022,43,1.29,CDN,2023-08-30 06:14:14.747212
Sticker | torzsi (Holo) | Rio 2022,45,1.3,CDN,2023-08-30 06:14:14.747212
Sticker | KRIMZ (Holo) | Rio 2022,33,1.31,CDN,2023-08-30 06:14:14.747212
Sticker | JDC (Holo) | Rio 2022,36,1.31,CDN,2023-08-30 06:14:14.747212
Sticker | dumau (Holo) | Rio 2022,34,1.31,CDN,2023-08-30 06:14:14.747212
Sticker | ANNIHILATION (Holo) | Rio 2022,22,1.38,CDN,2023-08-30 06:14:16.988031
Sticker | Cloud9 (Glitter) | Rio 2022,786,1.41,CDN,2023-08-30 06:14:16.988031
Sticker | Magisk (Holo) | Rio 2022,33,1.44,CDN,2023-08-30 06:14:16.988031
Sticker | saffee (Holo) | Rio 2022,57,1.44,CDN,2023-08-30 06:14:16.988031
Sticker | electronic (Holo) | Rio 2022,91,1.45,CDN,2023-08-30 06:14:16.988031
Sticker | dupreeh (Holo) | Rio 2022,56,1.45,CDN,2023-08-30 06:14:16.988031
Sticker | YEKINDAR (Holo) | Rio 2022,29,1.49,CDN,2023-08-30 06:14:16.988031
Sticker | syrsoN (Holo) | Rio 2022,23,1.5,CDN,2023-08-30 06:14:16.988031
Sticker | xertioN (Holo) | Rio 2022,24,1.52,CDN,2023-08-30 06:14:16.988031
Sticker | interz (Holo) | Rio 2022,29,1.56,CDN,2023-08-30 06:14:16.988031
Sticker | BUDA (Holo) | Rio 2022,25,1.56,CDN,2023-08-30 06:14:20.225745
Sticker | drop (Holo) | Rio 2022,37,1.61,CDN,2023-08-30 06:14:20.225745
Sticker | apEX (Holo) | Rio 2022,32,1.62,CDN,2023-08-30 06:14:20.225745
Sticker | degster (Holo) | Rio 2022,33,1.65,CDN,2023-08-30 06:14:20.225745
Sticker | aliStair (Holo) | Rio 2022,15,1.66,CDN,2023-08-30 06:14:20.225745
Sticker | rain (Holo) | Rio 2022,54,1.67,CDN,2023-08-30 06:14:20.225745
Sticker | w0nderful (Holo) | Rio 2022,41,1.73,CDN,2023-08-30 06:14:20.225745
Sticker | jabbi (Holo) | Rio 2022,34,1.73,CDN,2023-08-30 06:14:20.225745
Sticker | karrigan (Holo) | Rio 2022,40,1.74,CDN,2023-08-30 06:14:20.225745
Sticker | TACO (Holo) | Rio 2022,24,1.75,CDN,2023-08-30 06:14:20.225745
Sticker | chelo (Holo) | Rio 2022,22,1.75,CDN,2023-08-30 06:14:22.367672
Sticker | dav1deuS (Holo) | Rio 2022,29,1.75,CDN,2023-08-30 06:14:22.367672
Sticker | Evil Geniuses (Holo) | Rio 2022,81,1.77,CDN,2023-08-30 06:14:22.367672
Sticker | boltz (Holo) | Rio 2022,27,1.78,CDN,2023-08-30 06:14:22.367672
Sticker | IHC Esports (Holo) | Rio 2022,137,1.79,CDN,2023-08-30 06:14:22.367672
Sticker | FlameZ (Holo) | Rio 2022,37,1.95,CDN,2023-08-30 06:14:22.367672
Sticker | Ninjas in Pyjamas (Holo) | Rio 2022,165,1.97,CDN,2023-08-30 06:14:22.367672
Sticker | s1mple (Glitter) | Rio 2022,120,1.98,CDN,2023-08-30 06:14:22.367672
Sticker | GamerLegion (Holo) | Rio 2022,138,2.0,CDN,2023-08-30 06:14:22.367672
Sticker | nafany (Holo) | Rio 2022,31,2.04,CDN,2023-08-30 06:14:22.367672
Sticker | OG (Holo) | Rio 2022,172,2.04,CDN,2023-08-30 06:14:24.027921
Sticker | fer (Holo) | Rio 2022,30,2.08,CDN,2023-08-30 06:14:24.027921
Sticker | Jame (Holo) | Rio 2022,26,2.23,CDN,2023-08-30 06:14:24.027921
Sticker | TRY (Holo) | Rio 2022,32,2.25,CDN,2023-08-30 06:14:24.027921
Sticker | frozen (Holo) | Rio 2022,15,2.32,CDN,2023-08-30 06:14:24.027921
Sticker | cadiaN (Holo) | Rio 2022,77,2.35,CDN,2023-08-30 06:14:24.027921
Sticker | kabal (Holo) | Rio 2022,22,2.35,CDN,2023-08-30 06:14:24.027921
Sticker | dgt (Holo) | Rio 2022,30,2.38,CDN,2023-08-30 06:14:24.027921
Sticker | KSCERATO (Holo) | Rio 2022,24,2.54,CDN,2023-08-30 06:14:24.027921
Sticker | Vitality (Holo) | Rio 2022,84,2.59,CDN,2023-08-30 06:14:24.027921
Sticker | Hobbit (Holo) | Rio 2022,31,2.6,CDN,2023-08-30 06:14:25.757939
Sticker | Liazz (Holo) | Rio 2022,16,2.64,CDN,2023-08-30 06:14:25.757939
Sticker | dexter (Holo) | Rio 2022,42,2.68,CDN,2023-08-30 06:14:25.757939
Sticker | iM (Holo) | Rio 2022,30,2.72,CDN,2023-08-30 06:14:25.757939
Sticker | Bad News Eagles (Holo) | Rio 2022,158,2.95,CDN,2023-08-30 06:14:25.757939
Sticker | Heroic (Holo) | Rio 2022,130,3.04,CDN,2023-08-30 06:14:25.757939
"Sticker | n0rb3r7 (Gold, Champion) | Rio 2022",39,3.08,CDN,2023-08-30 06:14:25.757939
Sticker | Natus Vincere (Holo) | Rio 2022,113,3.1,CDN,2023-08-30 06:14:25.757939
Sticker | 00 Nation (Glitter) | Rio 2022,509,3.18,CDN,2023-08-30 06:14:25.757939
Sticker | b1t (Holo) | Rio 2022,48,3.22,CDN,2023-08-30 06:14:25.757939
"Sticker | qikert (Gold, Champion) | Rio 2022",38,3.23,CDN,2023-08-30 06:14:26.874330
Sticker | Fnatic (Holo) | Rio 2022,90,3.24,CDN,2023-08-30 06:14:26.874330
"Sticker | FL1T (Gold, Champion) | Rio 2022",40,3.29,CDN,2023-08-30 06:14:26.874330
Sticker | IEM (Gold) | Rio 2022,106,3.31,CDN,2023-08-30 06:14:26.874330
Sticker | sk0R (Holo) | Rio 2022,25,3.38,CDN,2023-08-30 06:14:26.874330
Sticker | Sprout Esports (Holo) | Rio 2022,111,3.61,CDN,2023-08-30 06:14:26.874330
Sticker | es3tag (Holo) | Rio 2022,26,3.64,CDN,2023-08-30 06:14:26.874330
"Sticker | fame (Gold, Champion) | Rio 2022",51,3.77,CDN,2023-08-30 06:14:26.874330
Sticker | Team Liquid (Holo) | Rio 2022,91,3.91,CDN,2023-08-30 06:14:26.874330
Sticker | v4lde (Gold) | Rio 2022,39,3.93,CDN,2023-08-30 06:14:26.874330
Sticker | Team Spirit (Holo) | Rio 2022,130,4.16,CDN,2023-08-30 06:14:28.016672
Sticker | nexa (Holo) | Rio 2022,149,4.21,CDN,2023-08-30 06:14:28.016672
Sticker | Twistzz (Holo) | Rio 2022,42,4.29,CDN,2023-08-30 06:14:28.016672
Sticker | juanflatroo (Gold) | Rio 2022,14,4.5,CDN,2023-08-30 06:14:28.016672
Sticker | ropz (Holo) | Rio 2022,49,4.54,CDN,2023-08-30 06:14:28.016672
Sticker | slaxz- (Gold) | Rio 2022,21,4.57,CDN,2023-08-30 06:14:28.016672
Sticker | sinnopsyy (Gold) | Rio 2022,18,4.77,CDN,2023-08-30 06:14:28.016672
Sticker | sjuush (Gold) | Rio 2022,20,4.79,CDN,2023-08-30 06:14:28.016672
Sticker | lauNX (Gold) | Rio 2022,14,4.85,CDN,2023-08-30 06:14:28.016672
Sticker | Zyphon (Gold) | Rio 2022,17,4.91,CDN,2023-08-30 06:14:28.016672
Sticker | ENCE (Gold) | Rio 2022,42,5.11,CDN,2023-08-30 06:14:30.233354
Sticker | Outsiders (Holo) | Rio 2022,162,5.12,CDN,2023-08-30 06:14:30.233354
Sticker | Ax1Le (Holo) | Rio 2022,21,5.15,CDN,2023-08-30 06:14:30.233354
Sticker | chopper (Gold) | Rio 2022,19,5.18,CDN,2023-08-30 06:14:30.233354
Sticker | rigoN (Gold) | Rio 2022,19,5.21,CDN,2023-08-30 06:14:30.233354
Sticker | Imperial Esports (Holo) | Rio 2022,100,5.31,CDN,2023-08-30 06:14:30.233354
Sticker | dav1deuS (Gold) | Rio 2022,20,5.33,CDN,2023-08-30 06:14:30.233354
Sticker | Brehze (Gold) | Rio 2022,21,5.4,CDN,2023-08-30 06:14:30.233354
Sticker | coldzera (Holo) | Rio 2022,25,5.42,CDN,2023-08-30 06:14:30.233354
Sticker | FaZe Clan (Holo) | Rio 2022,118,5.59,CDN,2023-08-30 06:14:30.233354
Sticker | SENER1 (Gold) | Rio 2022,16,5.63,CDN,2023-08-30 06:14:32.918545
Sticker | Bad News Eagles (Gold) | Rio 2022,102,5.65,CDN,2023-08-30 06:14:32.918545
Sticker | vexite (Gold) | Rio 2022,25,5.77,CDN,2023-08-30 06:14:32.918545
Sticker | IHC Esports (Gold) | Rio 2022,41,5.77,CDN,2023-08-30 06:14:32.918545
Sticker | HexT (Gold) | Rio 2022,25,5.81,CDN,2023-08-30 06:14:32.918545
Sticker | Snappi (Gold) | Rio 2022,23,5.91,CDN,2023-08-30 06:14:32.918545
Sticker | neaLaN (Gold) | Rio 2022,15,6.02,CDN,2023-08-30 06:14:32.918545
Sticker | FASHR (Gold) | Rio 2022,26,6.02,CDN,2023-08-30 06:14:32.918545
Sticker | arT (Holo) | Rio 2022,15,6.24,CDN,2023-08-30 06:14:32.918545
Sticker | FURIA (Holo) | Rio 2022,101,6.25,CDN,2023-08-30 06:14:32.918545
Sticker | FURIA (Holo) | Rio 2022,101,6.25,CDN,2023-08-30 06:14:34.593984
Sticker | roeJ (Gold) | Rio 2022,12,6.28,CDN,2023-08-30 06:14:34.593984
Sticker | faveN (Gold) | Rio 2022,16,6.32,CDN,2023-08-30 06:14:34.593984
Sticker | BUDA (Gold) | Rio 2022,21,6.46,CDN,2023-08-30 06:14:34.593984
Sticker | Evil Geniuses (Gold) | Rio 2022,41,6.47,CDN,2023-08-30 06:14:34.593984
Sticker | Grayhound Gaming (Gold) | Rio 2022,29,6.48,CDN,2023-08-30 06:14:34.593984
Sticker | Ninjas in Pyjamas (Gold) | Rio 2022,32,6.52,CDN,2023-08-30 06:14:34.593984
Sticker | dgt (Gold) | Rio 2022,17,6.58,CDN,2023-08-30 06:14:34.593984
Sticker | magixx (Gold) | Rio 2022,14,6.86,CDN,2023-08-30 06:14:34.593984
Sticker | CeRq (Gold) | Rio 2022,26,6.85,CDN,2023-08-30 06:14:34.593984
Sticker | BIG (Gold) | Rio 2022,45,6.91,CDN,2023-08-30 06:14:36.257021
Sticker | FalleN (Holo) | Rio 2022,49,6.98,CDN,2023-08-30 06:14:36.257021
Sticker | REZ (Gold) | Rio 2022,16,7.02,CDN,2023-08-30 06:14:36.257021
Sticker | bLitz (Gold) | Rio 2022,12,6.94,CDN,2023-08-30 06:14:36.257021
Sticker | Techno4K (Gold) | Rio 2022,17,7.26,CDN,2023-08-30 06:14:36.257021
Sticker | Keoz (Gold) | Rio 2022,11,7.27,CDN,2023-08-30 06:14:36.257021
Sticker | nicoodoz (Gold) | Rio 2022,20,7.29,CDN,2023-08-30 06:14:36.257021
Sticker | sh1ro (Holo) | Rio 2022,31,7.36,CDN,2023-08-30 06:14:36.257021
Sticker | F1KU (Gold) | Rio 2022,13,7.37,CDN,2023-08-30 06:14:36.257021
Sticker | FL1T (Gold) | Rio 2022,12,7.38,CDN,2023-08-30 06:14:36.257021
Sticker | Dycha (Gold) | Rio 2022,27,7.38,CDN,2023-08-30 06:14:37.353256
Sticker | latto (Gold) | Rio 2022,12,7.38,CDN,2023-08-30 06:14:37.353256
Sticker | nitr0 (Gold) | Rio 2022,19,7.41,CDN,2023-08-30 06:14:37.353256
Sticker | Brollan (Gold) | Rio 2022,27,7.41,CDN,2023-08-30 06:14:37.353256
Sticker | dumau (Gold) | Rio 2022,13,7.47,CDN,2023-08-30 06:14:37.353256
Sticker | NEOFRAG (Gold) | Rio 2022,14,7.47,CDN,2023-08-30 06:14:37.353256
Sticker | TeSeS (Gold) | Rio 2022,10,7.59,CDN,2023-08-30 06:14:37.353256
Sticker | ANNIHILATION (Gold) | Rio 2022,14,7.78,CDN,2023-08-30 06:14:37.353256
Sticker | VINI (Holo) | Rio 2022,13,7.84,CDN,2023-08-30 06:14:37.353256
Sticker | isak (Gold) | Rio 2022,18,7.84,CDN,2023-08-30 06:14:37.353256
Sticker | fame (Gold) | Rio 2022,14,8.29,CDN,2023-08-30 06:14:38.972555
Sticker | acoR (Gold) | Rio 2022,15,8.31,CDN,2023-08-30 06:14:38.972555
Sticker | Heroic (Gold) | Rio 2022,62,8.4,CDN,2023-08-30 06:14:38.972555
Sticker | S1ren (Gold) | Rio 2022,19,8.4,CDN,2023-08-30 06:14:38.972555
Sticker | refrezh (Gold) | Rio 2022,15,8.59,CDN,2023-08-30 06:14:38.972555
Sticker | hampus (Gold) | Rio 2022,16,8.76,CDN,2023-08-30 06:14:38.972555
Sticker | maden (Gold) | Rio 2022,14,8.78,CDN,2023-08-30 06:14:38.972555
Sticker | Sico (Gold) | Rio 2022,15,8.79,CDN,2023-08-30 06:14:38.972555
Sticker | mezii (Gold) | Rio 2022,15,9.08,CDN,2023-08-30 06:14:38.972555
Sticker | Fnatic (Gold) | Rio 2022,37,9.09,CDN,2023-08-30 06:14:38.972555
Sticker | Fnatic (Gold) | Rio 2022,37,9.09,CDN,2023-08-30 06:14:43.208514
Sticker | 9z Team (Holo) | Rio 2022,100,9.11,CDN,2023-08-30 06:14:43.208514
Sticker | Perfecto (Gold) | Rio 2022,37,9.15,CDN,2023-08-30 06:14:43.208514
Sticker | boltz (Gold) | Rio 2022,17,9.21,CDN,2023-08-30 06:14:43.208514
Sticker | drop (Gold) | Rio 2022,14,9.22,CDN,2023-08-30 06:14:43.208514
Sticker | Magisk (Gold) | Rio 2022,21,9.33,CDN,2023-08-30 06:14:43.208514
Sticker | qikert (Gold) | Rio 2022,12,9.33,CDN,2023-08-30 06:14:43.208514
Sticker | n0rb3r7 (Gold) | Rio 2022,24,9.33,CDN,2023-08-30 06:14:43.208514
Sticker | Krimbo (Gold) | Rio 2022,13,9.35,CDN,2023-08-30 06:14:43.208514
Sticker | 9z Team (Gold) | Rio 2022,33,9.44,CDN,2023-08-30 06:14:43.208514
Sticker | siuhy (Gold) | Rio 2022,13,9.46,CDN,2023-08-30 06:14:45.356718
Sticker | yuurih (Gold) | Rio 2022,15,9.52,CDN,2023-08-30 06:14:45.356718
Sticker | Aleksib (Gold) | Rio 2022,21,9.54,CDN,2023-08-30 06:14:45.356718
Sticker | k1to (Gold) | Rio 2022,14,9.55,CDN,2023-08-30 06:14:45.356718
Sticker | max (Holo) | Rio 2022,22,9.69,CDN,2023-08-30 06:14:45.356718
Sticker | torzsi (Gold) | Rio 2022,16,9.73,CDN,2023-08-30 06:14:45.356718
"Sticker | Jame (Gold, Champion) | Rio 2022",49,9.8,CDN,2023-08-30 06:14:45.356718
Sticker | saffee (Gold) | Rio 2022,19,9.82,CDN,2023-08-30 06:14:45.356718
Sticker | stavn (Gold) | Rio 2022,20,10.03,CDN,2023-08-30 06:14:45.356718
Sticker | Sprout Esports (Gold) | Rio 2022,28,10.06,CDN,2023-08-30 06:14:45.356718
Sticker | Team Liquid (Gold) | Rio 2022,45,10.12,CDN,2023-08-30 06:14:46.982367
Sticker | interz (Gold) | Rio 2022,11,10.27,CDN,2023-08-30 06:14:46.982367
Sticker | EliGE (Gold) | Rio 2022,19,10.28,CDN,2023-08-30 06:14:46.982367
Sticker | Vitality (Gold) | Rio 2022,28,10.83,CDN,2023-08-30 06:14:46.982367
Sticker | jabbi (Gold) | Rio 2022,18,10.83,CDN,2023-08-30 06:14:46.982367
Sticker | Staehr (Gold) | Rio 2022,12,10.9,CDN,2023-08-30 06:14:46.982367
Sticker | GamerLegion (Gold) | Rio 2022,32,10.93,CDN,2023-08-30 06:14:46.982367
Sticker | NAF (Gold) | Rio 2022,15,11.06,CDN,2023-08-30 06:14:46.982367
Sticker | broky (Gold) | Rio 2022,11,11.17,CDN,2023-08-30 06:14:46.982367
Sticker | autimatic (Gold) | Rio 2022,11,11.27,CDN,2023-08-30 06:14:46.982367
Sticker | TRY (Gold) | Rio 2022,13,11.42,CDN,2023-08-30 06:14:48.639737
Sticker | chelo (Gold) | Rio 2022,10,11.68,CDN,2023-08-30 06:14:48.639737
Sticker | xertioN (Gold) | Rio 2022,14,12.0,CDN,2023-08-30 06:14:48.639737
Sticker | Team Spirit (Gold) | Rio 2022,29,12.53,CDN,2023-08-30 06:14:48.639737
Sticker | nafany (Gold) | Rio 2022,9,12.78,CDN,2023-08-30 06:14:48.639737
Sticker | oSee (Gold) | Rio 2022,16,13.45,CDN,2023-08-30 06:14:48.639737
Sticker | Natus Vincere (Gold) | Rio 2022,45,13.48,CDN,2023-08-30 06:14:48.639737
Sticker | FaZe Clan (Gold) | Rio 2022,39,13.62,CDN,2023-08-30 06:14:48.639737
Sticker | ZywOo (Holo) | Rio 2022,22,13.84,CDN,2023-08-30 06:14:48.639737
Sticker | MOUZ (Holo) | Rio 2022,101,13.91,CDN,2023-08-30 06:14:48.639737
Sticker | FURIA (Gold) | Rio 2022,38,14.37,CDN,2023-08-30 06:14:50.243975
Sticker | JDC (Gold) | Rio 2022,10,14.43,CDN,2023-08-30 06:14:50.243975
Sticker | s1mple (Holo) | Rio 2022,38,14.56,CDN,2023-08-30 06:14:50.243975
Sticker | TACO (Gold) | Rio 2022,13,14.76,CDN,2023-08-30 06:14:50.243975
Sticker | sdy (Gold) | Rio 2022,18,15.44,CDN,2023-08-30 06:14:50.243975
Sticker | Cloud9 (Holo) | Rio 2022,72,15.59,CDN,2023-08-30 06:14:50.243975
Sticker | karrigan (Gold) | Rio 2022,13,16.56,CDN,2023-08-30 06:14:50.243975
Sticker | SunPayus (Gold) | Rio 2022,16,16.6,CDN,2023-08-30 06:14:50.243975
Sticker | Hobbit (Gold) | Rio 2022,13,16.64,CDN,2023-08-30 06:14:50.243975
Sticker | apEX (Gold) | Rio 2022,11,16.94,CDN,2023-08-30 06:14:50.243975
Sticker | KRIMZ (Gold) | Rio 2022,10,16.9,CDN,2023-08-30 06:14:53.426837
Sticker | Spinx (Gold) | Rio 2022,16,17.52,CDN,2023-08-30 06:14:53.426837
Sticker | Imperial Esports (Gold) | Rio 2022,28,17.77,CDN,2023-08-30 06:14:53.426837
Sticker | YEKINDAR (Gold) | Rio 2022,19,18.19,CDN,2023-08-30 06:14:53.426837
Sticker | aliStair (Gold) | Rio 2022,9,18.68,CDN,2023-08-30 06:14:53.426837
Sticker | fer (Gold) | Rio 2022,23,18.79,CDN,2023-08-30 06:14:53.426837
Sticker | 00 Nation (Holo) | Rio 2022,87,20.51,CDN,2023-08-30 06:14:53.426837
Sticker | w0nderful (Gold) | Rio 2022,9,20.61,CDN,2023-08-30 06:14:53.426837
Sticker | dupreeh (Gold) | Rio 2022,9,20.88,CDN,2023-08-30 06:14:53.426837
Sticker | electronic (Gold) | Rio 2022,16,21.13,CDN,2023-08-30 06:14:53.426837
Sticker | rain (Gold) | Rio 2022,12,21.81,CDN,2023-08-30 06:15:09.515857
Sticker | Liazz (Gold) | Rio 2022,11,22.4,CDN,2023-08-30 06:15:09.515857
Sticker | NQZ (Holo) | Rio 2022,10,23.13,CDN,2023-08-30 06:15:09.515857
Sticker | Outsiders (Gold) | Rio 2022,43,23.93,CDN,2023-08-30 06:15:09.515857
Sticker | Cloud9 (Gold) | Rio 2022,29,24.67,CDN,2023-08-30 06:15:09.515857
Sticker | FlameZ (Gold) | Rio 2022,4,24.89,CDN,2023-08-30 06:15:09.515857
Sticker | gxx- (Gold) | Rio 2022,11,24.9,CDN,2023-08-30 06:15:09.515857
Sticker | Jame (Gold) | Rio 2022,11,26.14,CDN,2023-08-30 06:15:09.515857
